"PUBID","FP_ADHRISKI","FP_ADPENVRI","FP_ADENRCHI"
8203,400,200,1
8204,-4,-4,-4
8205,200,400,2
8206,300,200,2
8207,-4,-4,-4
8208,-4,-4,-4
8209,-4,-4,-4
8210,200,0,1
8211,100,0,2
8212,-4,-4,-4
8213,225,0,2
8214,-4,-4,-4
8215,100,200,2
8216,-4,-4,-4
8217,-4,-4,1
8218,-4,-4,1
8219,200,300,2
8220,225,100,2
8221,325,300,1
8222,200,200,2
8223,-4,-4,-4
8224,-4,-4,-4
8225,0,0,3
8226,500,200,1
8227,300,200,1
8228,-4,-4,-4
8229,200,200,0
8230,-4,-4,-4
8231,-4,-4,0
8232,-4,-4,-4
8233,-4,-4,-4
8234,-4,-4,1
8235,-4,-4,2
8236,-4,-4,-4
8237,-4,-4,2
8238,500,0,2
8239,450,200,1
8240,-4,-4,-4
8241,-4,-4,-4
8242,-4,-4,-4
8243,325,200,1
8244,100,0,2
8245,-4,-4,-4
8246,525,100,1
8247,-4,-4,-4
8248,400,100,2
8249,-4,-4,-4
8250,300,100,1
8251,200,0,2
8252,300,200,2
8253,0,0,2
8254,-4,-4,-4
8255,-4,-4,-4
8256,100,100,3
8257,-4,-4,-4
8258,300,200,2
8259,525,0,1
8260,200,0,2
8261,-4,-4,-4
8262,-4,-4,-4
8263,-4,-4,-4
8264,-4,-4,-4
8265,-4,-4,-4
8266,-4,-4,-4
8267,-4,-4,-4
8268,-4,-4,-4
8269,-4,-4,-4
8270,425,100,1
8271,525,0,1
8272,200,100,2
8273,-4,-4,1
8274,525,100,0
8275,-4,-4,-4
8276,400,400,1
8277,-4,-4,-4
8278,-4,-4,-4
8279,200,100,1
8280,-4,-4,-4
8281,375,100,1
8282,-4,-4,-4
8283,-4,-4,-4
8284,100,0,1
8285,100,0,2
8286,-4,-4,-4
8287,-4,-4,-4
8288,200,0,2
8289,500,0,1
8290,-4,-4,-4
8291,200,0,2
8292,300,0,1
8293,200,0,2
8294,-4,-4,2
8295,-4,-4,-4
8296,-4,-4,-4
8297,425,100,2
8298,325,200,1
8299,600,200,2
8300,-4,-4,1
8301,-4,-4,1
8302,-4,-4,-4
8303,-4,-4,-4
8304,-4,-4,-4
8305,-4,-4,3
8306,100,0,2
8307,-4,-4,-4
8308,-4,-4,-4
8309,-4,-4,-4
8310,-4,-4,-4
8312,-4,-4,-4
8313,-4,-4,-4
8314,625,500,1
8315,-4,-4,-4
8316,-4,-4,-4
8317,200,0,2
8318,-4,-4,-4
8319,-4,-4,2
8320,225,200,1
8321,100,0,1
8322,-4,-4,-4
8323,-4,-4,-4
8324,0,0,3
8325,-4,-4,-4
8326,100,0,1
8327,-4,-4,-4
8328,-4,-4,-4
8329,300,200,1
8330,400,400,1
8331,0,0,-4
8332,300,200,1
8333,-4,-4,-4
8334,-4,-4,-4
8335,400,300,1
8336,400,300,3
8337,-4,-4,-4
8338,-4,-4,-4
8339,425,300,2
8340,-4,-4,-4
8341,725,500,2
8342,300,400,3
8343,200,400,3
8344,-4,-4,-4
8345,-4,-4,-4
8346,-4,-4,-4
8347,-4,-4,-4
8348,425,400,1
8349,300,0,2
8350,-4,-4,-4
8351,-4,-4,1
8352,850,500,2
8353,500,300,0
8354,-4,-4,-4
8355,100,100,2
8356,100,0,1
8357,300,0,1
8358,200,300,2
8359,-4,-4,-4
8360,525,200,1
8361,800,300,0
8362,-4,-4,1
8363,625,0,0
8364,0,-4,2
8365,100,0,3
8366,600,0,2
8367,-4,-4,-4
8368,400,0,0
8369,600,0,1
8370,500,300,1
8371,600,300,1
8372,200,200,1
8373,-4,-4,-4
8374,200,125,2
8375,725,500,1
8376,-4,-4,-4
8377,100,0,1
8378,425,300,1
8379,800,300,1
8380,-4,-4,-4
8381,-4,-4,-4
8382,300,200,2
8383,-4,-4,-4
8384,100,100,1
8385,-4,-4,-4
8386,100,100,1
8387,325,300,1
8388,-4,-4,1
8389,-4,-4,1
8390,200,0,1
8391,400,200,2
8392,-4,-4,-4
8393,100,200,1
8394,100,200,1
8395,0,0,3
8396,100,200,1
8397,100,200,2
8398,325,200,1
8399,300,100,2
8401,525,600,2
8402,-4,-4,-4
8403,-4,-4,2
8404,400,300,1
8405,-4,-4,-4
8406,-4,-4,-4
8407,625,500,1
8408,-4,-4,-4
8409,-4,-4,-4
8410,-4,-4,-4
8411,900,400,2
8412,900,400,1
8413,-4,-4,-4
8414,200,100,1
8415,-4,-4,-4
8416,100,200,2
8417,-4,-4,-4
8418,-4,-4,-4
8419,225,125,1
8420,-4,-4,2
8421,-4,-4,-4
8422,425,300,2
8423,800,300,1
8424,-4,-4,-4
8425,-4,-4,-4
8426,100,125,1
8427,625,125,0
8428,300,300,1
8429,100,200,1
8430,-4,-4,-4
8431,-4,-4,2
8432,300,200,1
8433,625,200,-4
8434,300,100,1
8435,425,200,2
8436,400,100,1
8437,100,100,2
8438,-4,-4,-4
8439,-4,-4,-4
8440,-4,-4,-4
8441,-4,-4,-4
8442,-4,-4,-4
8443,325,100,1
8444,0,200,2
8445,-4,-4,-4
8446,-4,-4,-4
8447,300,200,1
8448,-4,-4,-4
8449,-4,-4,-4
8450,0,0,2
8451,300,0,3
8452,-4,-4,-4
8453,-4,-4,-4
8454,400,300,2
8455,100,200,2
8456,-4,-4,-4
8457,200,200,1
8458,600,400,2
8459,600,500,1
8460,100,200,1
8461,-4,-4,-4
8462,325,0,3
8463,-4,-4,-4
8464,300,200,2
8465,300,200,2
8466,100,100,1
8467,100,100,1
8468,-4,-4,-4
8469,400,200,2
8470,800,100,1
8471,-4,-4,-4
8472,-4,-4,-4
8473,325,200,2
8474,300,200,3
8475,700,200,1
8476,-4,-4,2
8477,425,200,2
8478,-4,-4,-4
8479,400,200,1
8481,-4,-4,-4
8482,-4,-4,-4
8483,100,100,2
8484,700,500,1
8485,600,400,1
8486,-4,-4,-4
8487,-4,-4,-4
8488,600,0,1
8489,-4,-4,-4
8490,-4,-4,-4
8491,-4,-4,-4
8492,325,125,1
8493,425,200,1
8494,-4,-4,-4
8495,800,400,1
8496,325,300,1
8497,-4,-4,2
8498,200,0,3
8499,-4,-4,-4
8500,-4,-4,-4
8501,100,0,3
8502,0,0,3
8503,500,100,1
8504,300,100,1
8505,-4,-4,-4
8506,425,0,2
8507,525,100,0
8508,100,0,1
8509,-4,-4,-4
8510,400,200,2
8511,-4,-4,-4
8512,100,100,3
8513,700,100,3
8514,200,100,3
8515,300,0,2
8516,-4,-4,-4
8517,700,0,1
8518,300,100,1
8519,525,200,1
8520,-4,-4,-4
8521,300,400,1
8522,-4,-4,-4
8523,700,400,1
8524,500,300,1
8525,-4,-4,-4
8526,600,0,1
8527,900,0,0
8528,-4,-4,-4
8529,100,100,1
8530,-4,-4,-4
8531,-4,-4,-4
8532,-4,-4,-4
8533,300,200,1
8534,100,200,1
8535,-4,-4,-4
8536,300,200,1
8537,-4,-4,-4
8538,300,200,1
8539,700,100,0
8540,-4,-4,-4
8541,600,300,1
8542,-4,-4,-4
8543,-4,-4,-4
8544,200,0,2
8545,-4,-4,-4
8546,-4,-4,-4
8547,600,200,0
8548,-4,-4,-4
8549,300,100,1
8550,300,200,1
8551,300,300,1
8552,-4,-4,-4
8553,300,200,1
8554,-4,-4,-4
8555,500,0,1
8556,-4,-4,-4
8557,200,400,2
8558,325,400,-4
8559,200,100,3
8560,-4,-4,-4
8561,200,0,1
8562,-4,-4,-4
8563,300,0,2
8564,100,300,2
8565,-4,-4,-4
8566,100,100,1
8567,200,300,2
8568,400,200,2
8569,-4,-4,-4
8570,325,300,1
8571,500,200,1
8572,-4,-4,-4
8573,-4,-4,-4
8574,-4,-4,-4
8575,-4,-4,-4
8576,1000,400,1
8577,500,300,1
8578,-4,-4,-4
8579,100,0,3
8580,-4,-4,1
8581,-4,-4,1
8582,-4,-4,-4
8583,500,200,1
8584,800,200,1
8585,600,500,0
8586,-4,-4,-4
8587,325,400,1
8588,425,100,1
8589,-4,-4,1
8590,100,0,2
8591,400,0,2
8592,500,0,1
8593,200,0,1
8594,-4,-4,3
8595,-4,-4,-4
8596,-4,-4,-4
8597,400,200,1
8598,-4,-4,-4
8599,100,200,1
8600,-4,-4,-4
8601,300,300,2
8602,400,0,3
8603,-4,-4,-4
8604,-4,-4,1
8605,100,0,1
8606,200,250,1
8607,200,125,1
8608,200,0,1
8609,400,0,1
8610,400,0,1
8611,-4,-4,-4
8612,525,100,1
8613,100,100,3
8614,0,0,2
8615,-4,-4,-4
8616,200,250,1
8617,400,400,0
8618,-4,-4,-4
8619,325,125,1
8620,200,200,1
8621,-4,-4,-4
8622,400,200,1
8623,-4,-4,-4
8624,-4,-4,-4
8625,-4,-4,-4
8626,-4,-4,-4
8627,-4,-4,-4
8628,-4,-4,0
8629,325,500,2
8630,400,300,2
8631,300,100,1
8632,-4,-4,-4
8633,-4,-4,-4
8634,725,600,1
8635,625,500,0
8636,625,400,1
8637,-4,-4,-4
8638,-4,-4,-4
8639,300,300,2
8640,-4,-4,-4
8641,300,100,0
8642,-4,-4,-4
8643,500,400,1
8644,300,300,0
8645,200,200,1
8646,200,300,1
8647,400,100,1
8648,-4,-4,-4
8649,-4,-4,-4
8650,325,250,2
8651,200,0,2
8652,500,400,3
8653,-4,-4,-4
8654,300,200,1
8655,625,200,2
8656,-4,-4,-4
8657,300,300,1
8658,625,250,0
8659,0,0,3
8660,-4,-4,-4
8661,0,100,2
8662,300,0,1
8663,-4,-4,1
8664,-4,-4,2
8665,300,300,2
8666,300,200,3
8667,425,200,0
8668,-4,-4,-4
8669,700,200,1
8670,-4,-4,-4
8671,100,300,2
8674,200,200,1
8675,-4,-4,-4
8676,-4,-4,-4
8677,200,100,1
8678,425,100,1
8679,200,200,2
8680,-4,-4,0
8681,200,0,2
8683,-4,-4,-4
8684,400,200,3
8685,100,100,3
8686,500,400,1
8687,-4,-4,-4
8688,-4,-4,-4
8689,800,100,1
8690,-4,-4,2
8691,625,400,2
8692,-4,-4,-4
8693,900,600,1
8694,525,600,2
8695,500,300,2
8696,325,200,1
8697,325,100,2
8698,-4,-4,-4
8699,-4,-4,-4
8700,0,0,3
8701,300,100,2
8702,-4,-4,-4
8703,-4,-4,-4
8704,500,100,0
8705,200,100,1
8706,-4,-4,-4
8707,-4,-4,-4
8708,100,100,2
8709,-4,-4,-4
8710,0,0,3
8711,-4,-4,-4
8712,200,300,1
8713,-4,-4,-4
8714,-4,-4,-4
8715,500,500,1
8716,200,400,3
8717,-4,-4,-4
8718,1000,600,1
8719,-4,-4,-4
8720,525,600,2
8721,-4,-4,-4
8722,800,400,1
8723,-4,-4,-4
8724,-4,-4,-4
8725,325,200,1
8726,-4,-4,-4
8727,200,300,1
8728,900,500,1
8729,-4,-4,-4
8730,-4,-4,-4
8731,-4,-4,-4
8732,-4,-4,-4
8733,200,300,1
8734,400,400,1
8735,-4,-4,-4
8736,-4,-4,-4
8737,600,500,2
8738,600,500,1
8739,500,0,2
8740,400,200,1
8741,-4,-4,-4
8742,100,0,3
8743,-4,-4,-4
8745,800,600,1
8746,525,500,1
8747,-4,-4,-4
8748,-4,-4,-4
8749,700,500,1
8750,-4,-4,-4
8751,-4,-4,-4
8752,300,0,1
8753,-4,-4,-4
8754,-4,-4,-4
8755,-4,-4,1
8756,-4,-4,-4
8757,500,200,1
8758,225,200,2
8759,600,300,1
8760,-4,-4,-4
8761,550,0,1
8762,-4,-4,-4
8763,-4,-4,-4
8764,100,0,3
8765,1100,400,1
8766,-4,-4,-4
8767,-4,-4,1
8768,-4,-4,-4
8769,100,200,2
8770,300,200,2
8771,500,200,1
8772,-4,-4,-4
8773,725,200,0
8774,600,100,0
8775,300,400,2
8776,-4,-4,-4
8777,-4,-4,1
8778,-4,-4,-4
8779,-4,-4,-4
8780,500,300,0
8781,-4,-4,-4
8782,-4,-4,1
8783,-4,-4,1
8784,0,100,2
8785,500,200,2
8786,-4,-4,-4
8787,200,300,1
8788,-4,-4,-4
8789,500,0,1
8790,100,0,1
8791,100,100,2
8792,-4,-4,-4
8793,-4,-4,-4
8794,-4,-4,-4
8795,100,100,2
8796,300,300,2
8797,-4,-4,-4
8798,-4,-4,-4
8799,200,0,1
8800,100,0,1
8801,500,400,1
8802,-4,-4,-4
8803,400,300,1
8804,500,300,1
8805,-4,-4,-4
8806,400,100,1
8807,-4,-4,-4
8808,300,100,2
8809,325,0,1
8810,-4,-4,-4
8811,-4,-4,2
8812,-4,-4,2
8813,-4,-4,2
8814,-4,-4,2
8815,-4,-4,1
8816,200,100,1
8817,-4,-4,-4
8818,-4,-4,-4
8819,100,100,1
8820,100,100,1
8821,500,100,1
8822,1100,600,1
8823,-4,-4,1
8824,-4,-4,-4
8825,-4,-4,-4
8826,-4,-4,-4
8827,725,100,1
8828,200,100,1
8829,300,100,2
8830,-4,-4,-4
8831,-4,-4,1
8832,-4,-4,-4
8833,200,100,1
8834,300,0,2
8835,300,0,1
8836,0,0,2
8837,300,0,2
8838,-4,-4,-4
8839,325,300,1
8840,0,0,2
8841,500,600,1
8842,900,600,1
8843,875,500,1
8844,725,100,1
8845,300,300,2
8846,-4,-4,-4
8847,-4,-4,-4
8848,400,200,1
8849,-4,-4,-4
8850,-4,-4,2
8851,-4,-4,-4
8852,-4,-4,-4
8853,200,100,1
8854,-4,-4,1
8855,300,0,1
8857,-4,-4,-4
8858,-4,-4,-4
8859,-4,-4,1
8860,-4,-4,-4
8861,325,400,1
8862,200,200,1
8863,-4,-4,-4
8864,-4,-4,1
8865,-4,-4,-4
8866,-4,-4,-4
8867,900,0,2
8868,-4,-4,1
8869,-4,-4,1
8870,200,0,2
8871,-4,-4,-4
8872,-4,-4,1
8873,-4,-4,1
8874,-4,-4,1
8877,-4,-4,-4
8878,-4,-4,-4
8879,100,0,2
8880,-4,-4,-4
8881,0,0,2
8882,100,0,3
8883,300,100,2
8884,-4,-4,-4
8885,-4,-4,-4
8886,700,300,1
8887,300,0,1
8888,-4,-4,-4
8889,0,0,3
8890,700,0,0
8891,-4,-4,-4
8892,300,0,2
8893,0,0,2
8894,-4,-4,-4
8895,325,-4,1
8896,300,0,1
8897,-4,-4,-4
8898,200,0,1
8899,100,0,2
8900,-4,-4,-4
8901,0,0,2
8902,200,0,3
8903,-4,-4,-4
8904,0,0,3
8905,425,200,1
8906,-4,-4,-4
8907,-4,-4,-4
8908,200,0,1
8909,300,100,1
8910,-4,-4,-4
8911,500,200,1
8912,125,-4,1
8913,-4,-4,-4
8914,-4,-4,-4
8915,0,100,2
8916,200,100,2
8917,500,200,2
8918,300,200,1
8919,400,300,2
8920,725,500,1
8921,-4,-4,1
8922,450,300,1
8923,-4,-4,-4
8924,-4,-4,-4
8925,0,0,2
8926,-4,-4,-4
8927,-4,-4,-4
8928,-4,-4,-4
8929,500,300,1
8930,350,-4,1
8931,-4,-4,-4
8932,500,100,1
8933,400,100,1
8934,200,300,2
8935,725,100,1
8936,-4,-4,-4
8937,-4,-4,-4
8938,600,0,1
8939,450,125,1
8940,-4,-4,-4
8941,-4,-4,-4
8942,200,200,1
8943,325,200,1
8944,-4,-4,-4
8945,-4,-4,-4
8946,-4,-4,1
8947,-4,-4,-4
8948,-4,-4,-4
8949,0,0,2
8950,400,300,1
8951,-4,-4,-4
8952,-4,-4,-4
8953,400,100,1
8954,-4,-4,-4
8955,600,0,2
8956,-4,-4,-4
8957,-4,-4,-4
8958,-4,-4,-4
8959,-4,-4,1
8960,-4,-4,-4
8961,-4,-4,-4
8962,300,0,1
8963,850,700,1
8964,-4,-4,-4
8965,-4,-4,-4
8966,-4,-4,-4
8967,-4,-4,-4
8968,-4,-4,-4
8969,-4,-4,-4
8970,-4,-4,-4
8971,-4,-4,-4
8972,-4,-4,-4
8973,200,0,2
8974,500,100,2
8975,-4,-4,-4
8977,-4,-4,-4
8978,300,0,2
8979,200,0,2
8980,-4,-4,-4
8981,-4,-4,-4
8982,-4,-4,-4
8983,-4,-4,-4
8984,-4,-4,-4
8985,-4,-4,2
8986,-4,-4,-4
8987,-4,-4,3
8988,-4,-4,-4
8989,-4,-4,-4
8990,525,500,2
8991,0,0,2
8992,-4,-4,-4
8993,-4,-4,-4
8994,-4,-4,-4
8995,-4,-4,-4
8996,600,300,2
8997,200,200,2
8998,425,100,2
8999,-4,-4,-4
9000,-4,-4,-4
9001,500,100,2
9002,400,100,3
9003,-4,-4,-4
9004,-4,-4,-4
9005,-4,-4,-4
9006,-4,-4,-4
9007,425,400,1
9008,600,500,1
9009,-4,-4,-4
9010,-4,-4,-4
9011,600,200,1
9012,200,200,2
9013,625,125,1
9014,325,125,1
9015,-4,-4,-4
9016,100,0,3
9017,200,100,3
9018,-4,-4,-4
9019,625,300,1
9020,-4,-4,-4
9021,-4,-4,-4
9022,500,100,1
